# mjd mag magErr
630.2297874114010483 19.9712771450732625 0.0009134748861705
630.2304684939444996 19.9726077910894588 0.0009146117166494
630.2311495764806750 19.9728938578556274 0.0009151031899013
630.2318307590176119 19.9734414297606868 0.0009157303487955
630.2325118415537872 19.9749520077950748 0.0009170425807187
630.2331929240899626 19.9743163084540072 0.0009169593791047
630.2338741066341754 19.9763776200554197 0.0009185695196080
630.2345551891703508 19.9776891106649508 0.0009197769217180
630.2352361717057647 19.9764546855552396 0.0009192765358935
630.2359173542427015 19.9774556242656942 0.0009202655480552
630.2365984367788769 19.9792792657252676 0.0009217012268484
630.2372795193223283 19.9789889379283778 0.0009217964016437
630.2379606018585037 19.9808499436129310 0.0009232998324266
630.2386417843954405 19.9826143438545785 0.0009246713374310
630.2393228669316159 19.9830148731970816 0.0009251410039958
630.2400040494685527 19.9836099432525671 0.0009257434937357
630.2406850320112426 19.9831629956756096 0.0009256636546517
630.2413661145474180 19.9844449691834107 0.0009266711859785
630.2420471970835933 19.9865506187399724 0.0009281600715856
630.2427283796205302 19.9850393321316808 0.0009273271708182
630.2434094621567056 19.9872552997369972 0.0009288654363263
630.2440906446936424 19.9890985823232015 0.0009300966780248
630.2447717272370937 19.9902908895734512 0.0009308539263311
630.2454528097732691 19.9895177041416332 0.0009303369470761
630.2461339923102059 19.9913069853534004 0.0009315021312491
630.2468149748456199 19.9910346345881464 0.0009311501920797
630.2474960573817953 19.9934302273080213 0.0009325776016925
630.2481772399260080 19.9938899639969918 0.0009326329582246
630.2488583224621834 19.9940825864152387 0.0009324864880973
630.2495394049983588 19.9962579555244560 0.0009336039757715
630.2502205875352956 19.9957881382269385 0.0009329359064132
630.2509016700714710 19.9973722616207539 0.0009334869464924
630.2515827526076464 19.9993632142697813 0.0009342883771531
630.2522638351510977 19.9999225409765771 0.0009341196243480
630.2529449176872731 20.0011470071343780 0.0009342731809192
630.2536260002234485 20.0017607661192116 0.0009339928673411
630.2543071827603853 20.0016922611262551 0.0009331099727114
630.2549882652965607 20.0048342645981094 0.0009343230434395
630.2556693478400121 20.0049196433149703 0.0009334806420045
630.2563504303761874 20.0059719095877995 0.0009331982550323
630.2570316129131243 20.0089499388216758 0.0009339945789490
630.2577125954485382 20.0078778593189845 0.0009321614524569
630.2583936779847136 20.0111479766242262 0.0009330291669053
630.2590748605289264 20.0089791237356955 0.0009303650234856
630.2597559430651017 20.0125516116201680 0.0009313260743231
630.2604370256012771 20.0122451214506256 0.0009297426779396
630.2611181081374525 20.0128785622785870 0.0009286803464853
630.2617992906743893 20.0153046975438222 0.0009287922927009
630.2624803732178407 20.0146941355637651 0.0009269080947702
630.2631614557540161 20.0177784521753317 0.0009273727181674
630.2638425382901914 20.0173114398334988 0.0009255537645407
630.2645236208263668 20.0194227464840040 0.0009253245827060
630.2652047033625422 20.0204642742800942 0.0009245112572444
630.2658858858994790 20.0220597445418420 0.0009239800164979
630.2665669684429304 20.0203991594298500 0.0009214242700728
630.2672480509791058 20.0230788602605259 0.0009216402175547
630.2679292335160426 20.0243969920075706 0.0009210403494056
630.2686103160522180 20.0248284816452333 0.0009198477324165
630.2692912985949079 20.0266284457957440 0.0009195887385153
630.2699724811318447 20.0277176685839713 0.0009189572416727
630.2706535636680201 20.0302217846420980 0.0009192103439768
630.2713346462041955 20.0310087125360603 0.0009185378723682
630.2720158287411323 20.0312336726992655 0.0009174926816050
630.2726969112773077 20.0326722734533433 0.0009173133780068
630.2733780935814139 20.0337328750992185 0.0009169887732721
630.2740591761248652 20.0338931126617119 0.0009161470921254
630.2747401586602791 20.0368812060679033 0.0009170979933310
630.2754212411964545 20.0376876556670105 0.0009169032238906
630.2761024237333913 20.0369968329455297 0.0009158863669093
630.2767835062695667 20.0380757725084031 0.0009160279681926
630.2774646888137795 20.0417021740756205 0.0009178012510293
630.2781457713499549 20.0406785209804355 0.0009168987535187
630.2788268538861303 20.0429472146632293 0.0009180873317813
630.2795080364230671 20.0444635144711647 0.0009188796807425
630.2801890189584810 20.0454312938460824 0.0009194437760587
630.2808701015019324 20.0478488995593160 0.0009210250151934
630.2815512840388692 20.0479751506583170 0.0009213223764890
630.2822323665750446 20.0492845634284329 0.0009223302202258
630.2829134491112200 20.0494788020852184 0.0009227395963677
630.2835945316473953 20.0503703455799993 0.0009236679666725
630.2842757141843322 20.0508643269690303 0.0009244267933038
630.2849567967277835 20.0526045934417709 0.0009259436545995
630.2856377792631974 20.0529104340304123 0.0009266838957088
630.2863189618001343 20.0556334990410257 0.0009288388727865
630.2870000441034790 20.0550349765538876 0.0009291125539074
630.2876811266469304 20.0590132666054046 0.0009322738670420
630.2883622091831057 20.0595054431857776 0.0009331943820337
630.2890433917200426 20.0599722785941950 0.0009341669352050
630.2897244742562179 20.0611783646941220 0.0009356550349097
630.2904055567923933 20.0624098862348887 0.0009370588641932
630.2910866393285687 20.0635252612122592 0.0009384816873836
630.2917677218720200 20.0637133155400775 0.0009392406764765
630.2924488044081954 20.0650558912840040 0.0009406656324928
630.2931299869451323 20.0657573371691065 0.0009417875840122
630.2938110694813076 20.0655877531732507 0.0009422480454716
630.2944921520174830 20.0679427508253525 0.0009442880949703
630.2951733345616958 20.0670519381712253 0.0009442373828846
630.2958544170978712 20.0682800784226067 0.0009454837781073
630.2965354996340466 20.0706664043142631 0.0009470463431727
630.2972164821694605 20.0722756208579618 0.0009480640144009
630.2978976644735667 20.0735331727134287 0.0009491075341805
630.2985787470170180 20.0748572307582194 0.0009497792073354
630.2992599295539549 20.0739109971221268 0.0009496718161100
630.2999410120901302 20.0754038767237724 0.0009507236996234
630.3006220946263056 20.0765877831588035 0.0009506675508742
630.3013032771632425 20.0775317285247539 0.0009516175670660
630.3019843596994178 20.0779843481611628 0.0009514009283748
630.3026653422421077 20.0776082319573277 0.0009509637757548
630.3033465247790446 20.0798242826210931 0.0009521629422062
630.3040276073152199 20.0801236598862545 0.0009520924186075
