# mjd mag magErr
541.4715103716589510 15.4308562234275861 0.0003920673513486
541.4721913935427438 15.4304822763678278 0.0003919845217137
541.4728726151952287 15.4316750046343802 0.0003922947105806
541.4735537370870588 15.4307939928878248 0.0003920837627475
541.4742348587387823 15.4314581587041229 0.0003922445874052
541.4749160806240980 15.4309830966875730 0.0003921163151715
541.4755972025086521 15.4307653430329985 0.0003920378270954
541.4762783241603756 15.4301129381328792 0.0003918430134204
541.4769595460529672 15.4304567724027901 0.0003918976826243
541.4776406677046907 15.4302601563336648 0.0003917939257158
541.4783216895884834 15.4297437220726383 0.0003916175515248
541.4790029112409684 15.4307807202512084 0.0003918122810921
541.4796840331255225 15.4294424470682330 0.0003914177496300
541.4803651550173527 15.4298470527138676 0.0003914588624466
541.4810462766690762 15.4301377048361292 0.0003914614227125
541.4817274985543918 15.4248357767445139 0.0003900834129953
541.4824086202061153 15.4235231886589084 0.0003896868140691
541.4830897420906695 15.4248160392623603 0.0003899251373405
541.4837708637496689 15.4257092961332845 0.0003900603183392
541.4844519856342231 15.4274825427575539 0.0003904147648019
541.4851331072859466 15.4273977404623661 0.0003903208614516
541.4858142291705008 15.4277366978098733 0.0003903217828795
541.4864954510558164 15.4275786649292108 0.0003901995834143
541.4871765727075399 15.4277566420150407 0.0003901617831506
541.4878577946001315 15.4282606695439988 0.0003902125227113
541.4885389162518550 15.4275764364992654 0.0003899713921293
541.4892199381356477 15.4274700533488041 0.0003898762960108
541.4899010597873712 15.4286471130561775 0.0003900985214432
541.4905822816726868 15.4276030750783342 0.0003897824856289
541.4912634033316863 15.4279758853132254 0.0003898215646676
541.4919446252170019 15.4286235836458516 0.0003899387900700
541.4926257471015560 15.4276856659702233 0.0003896590571620
541.4933068687532796 15.4278813722418384 0.0003896708955079
541.4939880906385952 15.4278057659905308 0.0003896273099150
541.4946691122968332 15.4276059094462177 0.0003895510371201
541.4953502341813873 15.4273949316256100 0.0003894785930787
541.4960314558338723 15.4272518236049638 0.0003894422085454
541.4967125777184265 15.4264197260054114 0.0003892390163833
541.4973936993701500 15.4265817550727000 0.0003892726960035
541.4980749212554656 15.4278301812460636 0.0003895733650983
541.4987560429144651 15.4269985327560981 0.0003893849738087
541.4994371647990192 15.4275429767908943 0.0003895243007307
541.5001182864507427 15.4267835108496065 0.0003893596891447
541.5007994083352969 15.4271267385093989 0.0003894617237557
541.5014805302198511 15.4269011319511744 0.0003894231936288
541.5021617518796120 15.4269784620104300 0.0003894697389005
541.5028428737641661 15.4272887266839316 0.0003895825462349
541.5035239954158897 15.4273857220088004 0.0003896312441617
541.5042051173004438 15.4282316649149731 0.0003898686711153
541.5048863389529288 15.4273131266836590 0.0003896767664499
541.5055674608447589 15.4277431313909350 0.0003898191641029
541.5062485824964824 15.4276120304453812 0.0003898235577408
541.5069297043810366 15.4267305910467627 0.0003896378566053
541.5076108260327601 15.4280406661795215 0.0003899937583991
541.5082919479173142 15.4265834093687495 0.0003896776995477
541.5089731695697992 15.4267670219953015 0.0003897441879567
541.5096542914616293 15.4263487017582772 0.0003896804260764
541.5103354131133528 15.4267398152415520 0.0003898054470038
541.5110166349986685 15.4264864915201816 0.0003897715265696
541.5116976566496305 15.4247452955925457 0.0003893801145240
541.5123787785414606 15.4257753002828402 0.0003896501026822
